the_geom,address,allzoning1,allzoning2,appbbl,appdate,areasource,assessland,assesstot,bbl,bldgarea,bldgclass,bldgdepth,bldgfront,block,borocode,bsmtcode,builtcode,builtfar,cb2010,cd,comarea,commfar,condono,council,ct2010,easements,edesignum,exemptland,exempttot,ext,facilfar,factryarea,firecomp,garagearea,healtharea,histdist,irrlotcode,landmark,landuse,lot,lotarea,lotdepth,lotfront,lottype,ltdheight,numbldgs,numfloors,officearea,otherarea,overlay1,overlay2,ownername,ownertype,plutomapid,policeprct,proxcode,resarea,residfar,retailarea,sanborn,schooldist,spdist1,spdist2,splitzone,strgearea,taxmap,tract2010,unitsres,unitstotal,version,xcoord,ycoord,yearalter1,yearalter2,yearbuilt,zipcode,zmcode,zonedist1,zonedist2,zonedist3,zonedist4,zonemap
0106000020E61000000100000001030000000100000006000000B956EB0E917B52C0C4EFAA011E5A44409212C76B927B52C0F5096DF41C5A44405BAEB77B947B52C0CE721BF4225A44400E9B8133957B52C0E8CAB60A255A4440A66FBEA4937B52C0067CCB86255A4440B956EB0E917B52C0C4EFAA011E5A4440,1037 FLUSHING AVENUE,M1-1,,0,,7,578,41025,3030120029,4125,S9,55,25,3012,3,5,,1.79,2009,301,1375,1,0,34,453,0,,0,0,,2.4,0,E237,0,900,,Y,,04,29,2300,92,25,5,,1,3,0,0,,,1037 REALTY CORP,,1,90,0,2750,0,1375,309 035,32,,,N,0,31003,0453,4,6,15v1,1003422,195822,0,0,1931,11237,,M1-1,,,,13b
0106000020E610000001000000010300000001000000050000003972C505917B52C0EC70D9908A5A444098032401947B52C0767ED697895A44409EE2003B957B52C077480484925A4440E08DA13F927B52C02BA9087D935A44403972C505917B52C0EC70D9908A5A4440,71 INGRAHAM STREET,M1-2,,3029920015,09/22/2004,7,84150,84150,3029920060,0,Z9,0,0,2992,3,5,,0,1007,301,0,2,0,34,453,0,,0,0,,4.8,0,E237,0,900,,N,,,60,5000,100,50,5,,3,0,0,0,,,SABRINA DEVELOPMENT C,,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,0,15v1,1003420,197036,0,0,0,11237,,M1-2,,,,13b
0106000020E610000001000000010300000001000000050000000CAB3D05947B52C0459BAD7D595A4440B0C1DB06957B52C0D32CA899605A444071F79959917B52C044C16071645A4440915A204F8D7B52C0569A4CAC5B5A44400CAB3D05947B52C0459BAD7D595A4440,66 KNICKERBOCKER AVENUE,M1-1,,0,,7,119700,505350,3030030018,14920,O9,87,110,3003,3,5,,1.13,2004,301,14920,1,0,34,453,0,,0,385650,,2.4,6970,E237,1500,900,,Y,,05,18,13171,112.33,117.25,3,,1,2,6450,0,,,6678 KNICKERBOCKER RE,P,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,13,15v1,1003445,196500,0,0,2003,11237,,M1-1,,,,13b
0106000020E61000000100000001030000000100000005000000B550C6A68F7B52C00E8F587C3B5A4440797CFE64947B52C066A489023A5A4440D13979BB947B52C0A29EA26C3C5A4440CA7B84FC8F7B52C03A2FABE63D5A4440B550C6A68F7B52C00E8F587C3B5A4440,2 VANDERVOORT PLACE,M1-1,,0,,7,34200,105750,3030120014,3375,E9,80,25,3012,3,5,E,1.69,2009,301,3375,1,0,34,453,0,,0,0,,2.4,0,E237,0,900,,N,,06,14,2000,80,25,3,,1,2,0,0,,,INDUSTRIOUS LLC,,1,90,0,0,0,0,309 035,32,,,N,3375,31003,0453,0,1,15v1,1003437,196118,0,0,1989,11237,,M1-1,,,,13b
0106000020E61000000100000001030000000100000005000000B207D0E38D7B52C0F9C2CF71735A44403BB5338C927B52C066CA12EF715A4440081BB363947B52C04B5934F0755A4440E705F9FF8E7B52C0158BBC917B5A4440B207D0E38D7B52C0F9C2CF71735A4440,KNICKERBOCKER AVENUE,M1-2,,0,,7,70650,70650,3029980001,0,G7,0,0,2998,3,5,,0,1008,301,0,2,0,34,453,0,,0,0,,4.8,0,E237,0,900,,Y,,10,1,6400,81.83,50,3,,0,0,0,0,,,RAMIREZ ELIAS,,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,0,15v1,1003460,196763,0,0,0,11237,,M1-2,,,,13b
0106000020E61000000100000001030000000100000007000000D12C1BB78F7B52C0D894020B1F5A4440B956EB0E917B52C0C4EFAA011E5A4440A66FBEA4937B52C0067CCB86255A4440B978515B947B52C02020DD99275A4440E5861028937B52C0D91A75F9275A4440DCE351D2927B52C035342414285A4440D12C1BB78F7B52C0D894020B1F5A4440,1039 FLUSHING AVENUE,M1-1,,0,,7,612,43439,3030120028,4125,S5,55,25,3012,3,5,,1.48,2009,301,1375,1,0,34,453,0,,612,5020,,2.4,0,E237,0,900,,Y,,04,28,2779,111.17,25,5,,1,3,0,0,,,"CHIN, TAM MEE",,1,90,0,2750,0,1375,309 035,32,,,N,0,31003,0453,5,6,15v1,1003440,195842,0,0,1931,11237,,M1-1,,,,13b
0106000020E6100000010000000103000000010000002A00000046D316538A7B52C0620BFE85C45A444012E1DD90867B52C02443D5B9B35A4440E039ADAF837B52C0C9E74BDBA65A444055187CE78C7B52C0D09C0BE2A35A4440AB320892937B52C097D2F779C15A44406E7588AA917B52C0A333B17BC25A44408F695FAF917B52C064DFCF26C15A44405CFCBDAA917B52C0D8198097C05A444027C7AE9C917B52C0F3EB580FC05A44406CAB4C93917B52C0995002D6BF5A4440865B3485917B52C02965D3A3BF5A444092E8FC39917B52C0626CCBCCBE5A4440A7855CE5907B52C02430BEF5BD5A44404C1A5087907B52C0D5AEAB1EBD5A4440FD66221B907B52C0D8A19347BC5A44400CB6D7A08F7B52C02435CE7EBB5A44407A082E7D8E7B52C0468B63C9B95A44406674E1028E7B52C0D23F48F2B85A4440C94810C18D7B52C0629D664DB85A44400C540E928D7B52C0CAF5E2B6B75A44405F117C6C8D7B52C02ABBDF0AB75A4440F406BE598D7B52C02E52E25EB65A4440FB8512558D7B52C0B7901010B65A444043A91A318C7B52C0661C30A6B65A4440FE1A6E088B7B52C01D887243B75A44409A1A1F3C8B7B52C076A7A5F6B75A4440CF10EC4E8B7B52C05FA6523EB85A4440A390B5618B7B52C003EB5194B85A4440C5C9C06F8B7B52C00F1E791CB95A4440E535B76F8B7B52C0B9191F64B95A44404486F96A8B7B52C0D62B709DB95A4440FD3315588B7B52C059380E10BA5A4440E2E2C83B8B7B52C02993827BBA5A4440DC0B5C118B7B52C0ACA8ECE6BA5A4440E39D86DD8A7B52C039E80344BB5A4440CF1562DA897B52C00E319DC6BC5A444062EDC979897B52C084E44E6BBD5A44408D45B751897B52C01B0D65C8BD5A44402E50213A897B52C09F378625BE5A444073D50BED8A7B52C05318E40BC65A4440398464B18A7B52C0BA5B6D2BC65A444046D316538A7B52C0620BFE85C45A4440,JOHNSON AVENUE,M3-1,,0,,7,655200,655200,3029740162,0,G7,0,0,2974,3,5,,0,4055,301,0,2,0,34,449,1,,655200,655200,,0,0,E206,0,900,,Y,,10,162,32280,211.17,161.08,5,,0,0,0,0,,,LIRR,O,1,90,0,0,0,0,309 033,14,,,N,0,31003,0449,0,0,15v1,1003546,197459,0,0,0,11237,,M3-1,,,,13b
0106000020E61000000100000001030000000100000005000000DD5CE174877B52C0D5ECC2F1F65C44406BBA45DC8F7B52C0959A0C88F25C4440EA8F088A937B52C0FBE98399F05C444094BED352897B52C0E3254023FF5C4440DD5CE174877B52C0D5ECC2F1F65C4440,473 SCOTT AVENUE,M3-1,,0,,7,202500,317700,3028080025,6500,G2,100,50,2808,3,5,,0.65,4009,301,6500,2,0,34,449,0,,0,0,,0,3300,L146,3200,900,,Y,,10,25,10000,200,100,3,,1,1,0,0,,,NEW YORK STATE DEPART,P,1,94,0,0,0,0,309 071,14,,,N,0,31001,0449,0,1,15v1,1003533,203896,0,0,1975,11222,,M3-1,,,,13a
0106000020E610000001000000010300000001000000060000000EC95E918C7B52C023BF6757955A44403E55E9758F7B52C05329D965945A4440E08DA13F927B52C02BA9087D935A4440718B9377937B52C012D7405B9C5A4440AC3C93C98D7B52C01A6E8E379E5A44400EC95E918C7B52C023BF6757955A4440,418 JOHNSON AVENUE,M1-2,,0,,7,157500,440100,3029920017,12500,F9,100,75,2992,3,5,E,1.25,1007,301,12500,2,0,34,453,0,,0,10395,,4.8,12500,E237,0,900,,N,,06,17,10000,100,100,5,,2,2,0,0,,,JBC LAND LLC,,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,3,15v1,1003472,197150,0,0,1931,11237,,M1-2,,,,13b
0106000020E610000001000000010300000001000000060000006EADE190907B52C05D6A8D554C5A4440EB467E26917B52C0B4F264254C5A444078609C10927B52C015F808DA4B5A44403D48DE4D937B52C0834D41D4545A44406C3223CE917B52C08EE0C54F555A44406EADE190907B52C05D6A8D554C5A4440,56 GRATTAN STREET,M1-1,,0,,7,339,24133,3030080014,4125,C2,55,25,3008,3,5,,1.65,2007,301,0,1,0,34,453,0,,0,0,,2.4,0,E237,0,900,,N,,02,14,2500,100,25,5,,1,3,0,0,,,HIRSCHRING CORP,P,1,90,0,4125,0,0,309 035,32,,,N,0,31003,0453,6,6,15v1,1003441,196347,0,0,1931,11237,,M1-1,,,,13b
0106000020E61000000100000001030000000100000005000000652DC7487F7B52C021D6CC244F5B44407818118F8B7B52C0FFC81BA6485B44407AE34F2C937B52C063C677AC6A5B4440D41D8B31857B52C0383DE38C695B4440652DC7487F7B52C021D6CC244F5B4440,1150 METROPOLITAN AVENUE,M3-1,,0,,7,1264050,2096100,3029430002,83600,E3,207,308.83,2943,3,5,,1.07,4049,301,83600,2,0,34,449,0,,0,0,,0,83600,E206,0,900,,Y,,06,2,78028,304.58,238,3,,1,1,0,0,,,HB NYC REALTY LLC,P,1,90,0,0,0,0,309 058,14,,,N,0,31002,0449,0,2,15v1,1003588,199309,0,0,1971,11237,,M3-1,,,,13b
0106000020E610000001000000010300000001000000040000000D97BC34937B52C0638890FDFF5C4440BB1BBEAE8B7B52C0C57ACEC20B5D4440DD3990008A7B52C0A76BEBAE045D44400D97BC34937B52C0638890FDFF5C4440,THOMAS STREET,M3-1,,0,,7,81000,81000,3028020032,0,G7,0,0,2802,3,5,,0,,301,0,2,0,33,449,0,,81000,81000,,0,0,L146,0,900,,Y,,10,32,7492,87.17,171.75,3,,0,0,0,0,,,NYS DEPARTMENT OF TRA,O,1,94,0,0,0,0,309 071,14,,,N,0,31001,0449,0,0,15v1,0,0,0,0,0,11222,,M3-1,,,,13a
0106000020E61000000100000001030000000100000005000000CD3F7C7C8E7B52C0BAD7D3FD1F5A4440D12C1BB78F7B52C0D894020B1F5A4440DCE351D2927B52C035342414285A4440A564B06A917B52C05BCC0A84285A4440CD3F7C7C8E7B52C0BAD7D3FD1F5A4440,1041 FLUSHING AVENUE,M1-1,,0,,7,47250,48600,3030120027,0,G7,0,0,3012,3,5,,0,2009,301,0,1,0,34,453,0,,0,0,,2.4,0,E237,0,900,,Y,,10,27,2695,104.42,25,5,,1,0,0,0,,,"MENDEZ, NORMAN",,1,90,0,0,0,0,309 035,32,,,N,0,31003,0453,0,0,15v1,1003463,195850,0,0,0,11237,,M1-1,,,,13b
0106000020E6100000010000000103000000010000000500000081630C3C8E7B52C055B4A9798B5A44403972C505917B52C0EC70D9908A5A4440E08DA13F927B52C02BA9087D935A44403E55E9758F7B52C05329D965945A444081630C3C8E7B52C055B4A9798B5A4440,75 INGRAHAM STREET,M1-2,,0,,7,100800,100800,3029920058,0,Z9,0,0,2992,3,5,,0,1007,301,0,2,0,34,453,0,,0,0,,4.8,0,E237,0,900,,N,,,58,5000,100,50,5,,0,0,0,0,,,INGRAHAM DEVELOPMENT,,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,0,15v1,1003469,197046,0,0,0,11237,,M1-2,,,,13b
0106000020E61000000100000001030000000100000005000000EFC0DD1E8F7B52C034DEA7CC4C5A44406EADE190907B52C05D6A8D554C5A44406C3223CE917B52C08EE0C54F555A44406D73205C907B52C0AA46DFC6555A4440EFC0DD1E8F7B52C034DEA7CC4C5A4440,58 GRATTAN STREET,M1-1,,0,,7,56250,56250,3030080015,0,G7,0,0,3008,3,5,,0,2007,301,0,1,0,34,453,0,,0,0,,2.4,0,E237,0,900,,N,,10,15,2500,100,25,5,,1,0,0,0,,,BUSHWACK 7 LLC,P,1,90,0,0,0,0,309 035,32,,,N,0,31003,0453,0,0,15v1,1003466,196352,0,0,0,11237,,M1-1,,,,13b
0106000020E61000000100000001030000000100000007000000B1A993328C7B52C0565928717D5A44409D0714A18D7B52C0CCCEF1FA7C5A4440809B6E208F7B52C0E88B4C7F7C5A44404EBF8A88907B52C0EF3B260B7C5A4440749139C8917B52C06402052F855A44408A5841728D7B52C0D4DA0995865A4440B1A993328C7B52C0565928717D5A4440,78 INGRAHAM STREET,M1-2,,0,,7,101250,234000,3029980012,10000,F9,100,50,2998,3,5,E,1.33,1008,301,10000,2,0,34,453,0,,0,0,E,4.8,8000,E237,0,900,,N,,06,12,7500,100,75,5,,1,2,0,0,,,UVR STUDIO LLC,,1,90,0,0,0,0,309 034,32,,,N,2000,31003,0453,0,1,15v1,1003490,196889,0,0,1931,11237,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000500000064E9E00C8D7B52C041EE8519215A4440CD3F7C7C8E7B52C0BAD7D3FD1F5A4440A564B06A917B52C05BCC0A84285A444099AA7FC68F7B52C08A5DC906295A444064E9E00C8D7B52C041EE8519215A4440,1043 FLUSHING AVENUE,M1-1,,0,,7,16315,48267,3030120026,4125,C2,55,25,3012,3,5,,1.69,2009,301,0,1,0,34,453,0,,0,0,,2.4,0,E237,0,900,,Y,,02,26,2440,97.58,25,5,,1,3,0,0,,,1041-1043 FLUSING AVE,P,1,90,0,4125,0,0,309 035,32,,,N,0,31003,0453,5,5,15v1,1003487,195859,0,0,1931,11237,,M1-1,,,,13b
0106000020E6100000010000000103000000010000000C0000002B473CEC8F7B52C04E28E040435A4440EB467E26917B52C0B4F264254C5A44406EADE190907B52C05D6A8D554C5A4440EFC0DD1E8F7B52C034DEA7CC4C5A4440A28E55B48D7B52C00A9559414D5A44409945249B8D7B52C0A0A0D58A4C5A4440C548D61F8D7B52C0173F5B0C4D5A4440B25EB3408C7B52C05981C2F64D5A44409DC5F8EA8B7B52C06546B8894B5A44403C2F71DD877B52C0C4179ACB4F5A444072B142E5837B52C09DA9D929475A44402B473CEC8F7B52C04E28E040435A4440,57 THAMES STREET,M1-1,,0,,7,306450,1232100,3030080022,63700,F9,198,117.25,3008,3,5,E,3.55,2007,301,63700,1,0,34,453,0,,0,0,,2.4,63700,E237,0,900,,Y,,06,22,17925,207.58,117.25,3,,1,4,0,0,,,SHIMRIT ASSOCIATES IN,,1,90,0,0,0,0,309 035,32,,,N,0,31003,0453,0,4,15v1,1003566,196263,0,0,1931,11237,,M1-1,,,,13b
0106000020E61000000100000001030000000100000007000000A6F03033867B52C0EEAE737A675A4440D1A0F0E5847B52C0DBA13F685E5A44409CC66A00897B52C0559BCA125D5A4440F865FA95907B52C057A9E1A76D5A44408D93BCE6887B52C0352A3321705A4440611A4198877B52C0A3B16306675A4440A6F03033867B52C0EEAE737A675A4440,53 KNICKERBOCKER AVENUE,M1-1,,3030040001,11/30/1993,7,365400,1033650,3030040001,20300,F4,131,217,3004,3,0,,1,1011,301,20300,1,0,34,453,0,,0,0,,2.4,20300,E237,0,900,,Y,,06,1,20304,131.5,217.3,3,,1,1,0,0,,,ALL SEVEN CO,P,1,90,1,0,0,0,309 034,32,,,N,0,31003,0453,0,1,15v1,1003573,196596,1986,0,1931,11237,,M1-1,,,,13b
0106000020E61000000100000001030000000100000009000000E72BC69B897B52C0281A2D96535A44406A2FA6778D7B52C0EF2A76884F5A4440C548D61F8D7B52C0173F5B0C4D5A44409945249B8D7B52C0A0A0D58A4C5A4440A28E55B48D7B52C00A9559414D5A4440EFC0DD1E8F7B52C034DEA7CC4C5A44406D73205C907B52C0AA46DFC6555A4440D309395B8B7B52C055812D63575A4440E72BC69B897B52C0281A2D96535A4440,60 GRATTAN STREET,M1-1,,3030080016,12/28/2007,7,118800,287550,3030080016,5737,F5,72,50,3008,3,5,,0.73,2007,301,5737,1,0,34,453,0,,0,0,,2.4,5737,E237,0,900,,Y,,06,16,7890,100,87,5,,1,1,0,0,,,60 GRATTAN STREET RE,P,1,90,0,0,0,0,309 035,32,,,N,0,31003,0453,0,1,15v1,1003517,196372,0,0,2009,11237,,M1-1,,,,13b
0106000020E6100000010000000103000000010000000600000064E9E00C8D7B52C041EE8519215A444099AA7FC68F7B52C08A5DC906295A4440112201348D7B52C0B023ACD3295A44405A5847288D7B52C0779B3880295A444021C433DA8A7B52C022ABC6CB225A444064E9E00C8D7B52C041EE8519215A4440,1047 FLUSHING AVENUE,M1-1,,0,,7,835,60778,3030120024,7300,S9,42,42.42,3012,3,5,,2,2009,301,1825,1,0,34,453,0,,0,0,,2.4,0,E237,0,900,,Y,,04,24,3648,86.08,42.42,3,,1,4,0,0,,,NALUZA CORP,,1,90,0,5475,0,1825,309 035,32,,,N,0,31003,0453,6,8,15v1,1003520,195870,0,0,1931,11237,,M1-1,,,,13b
0106000020E610000001000000010300000001000000050000008A2F81E48D7B52C07C8442E5E95C44406BBA45DC8F7B52C0959A0C88F25C4440DD5CE174877B52C0D5ECC2F1F65C4440DBBC1E7D857B52C04AB3F74EEE5C44408A2F81E48D7B52C07C8442E5E95C4440,465 SCOTT AVENUE,M3-1,,0,,7,139950,153000,3028080030,0,Z9,0,0,2808,3,5,,0,4009,301,0,2,0,34,449,0,,0,0,,0,0,L146,0,900,,N,,,30,14800,148,100,3,,0,0,0,0,,,"GAJESKI-DORISH, JOYCE",,1,94,0,0,0,0,309 071,14,,,N,0,31001,0449,0,0,15v1,1003558,203817,0,0,0,11222,,M3-1,,,,13a
0106000020E610000001000000010300000001000000050000003F2184578B7B52C0190C386B8C5A444081630C3C8E7B52C055B4A9798B5A44403E55E9758F7B52C05329D965945A44400EC95E918C7B52C023BF6757955A44403F2184578B7B52C0190C386B8C5A4440,79 INGRAHAM STREET,M1-2,,0,,7,53550,53550,3029920055,0,G7,0,0,2992,3,5,,0,1007,301,0,2,0,34,453,0,,0,0,,4.8,0,E237,0,900,,N,,10,55,5000,100,50,5,,1,0,0,0,,,JBC LAND LLC,P,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,0,15v1,1003517,197057,0,0,0,11237,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000B000000797E5D887A7B52C0C81CA5E7AB5B4440E051ABB28B7B52C042D93119A35B444009C4304E8F7B52C0B3A8F933B35B4440F82C97BB7D7B52C05B6BF037BC5B444030FD0C037D7B52C09D6EE729B95B444005E6D7E67C7B52C05BF83AE2B85B4440B35C72DD7C7B52C031750DB0B85B4440164911D47C7B52C0EB2E6268B85B4440056FE8D87C7B52C0AFB0C974B75B4440457B52F57C7B52C07B08B740B65B4440797E5D887A7B52C0C81CA5E7AB5B4440,20 REWE STREET,M3-1,,0,,7,299700,800550,3029270300,40500,E3,272,148,2927,3,5,,1.1,4033,301,40500,2,0,34,449,0,,0,22500,,0,38000,E206,0,900,,Y,,06,300,36980,311,181.83,5,,1,1,2500,0,,,A & I REALTY CORP,,1,90,0,0,0,0,309 068,14,,,N,0,31002,0449,0,3,15v1,1003663,200251,1963,0,1958,11211,,M3-1,,,,13a
0106000020E6100000010000000103000000010000000600000049508F648C7B52C013811DEE735A4440B207D0E38D7B52C0F9C2CF71735A4440E705F9FF8E7B52C0158BBC917B5A4440809B6E208F7B52C0E88B4C7F7C5A44409D0714A18D7B52C0CCCEF1FA7C5A444049508F648C7B52C013811DEE735A4440,55 HARRISON PLACE,M1-2,,0,,7,47250,69750,3029980054,0,Z9,0,0,2998,3,5,,0,2003,301,0,2,0,34,453,0,,0,0,,4.8,0,E237,0,900,,N,,,54,2500,100,25,5,,1,0,0,0,,,BUSHWICK MORGAN AVE P,P,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,0,15v1,1003511,196788,0,0,0,11237,,M1-2,,,,13b
0106000020E61000000100000001030000000100000007000000D893662B827B52C0D94C9A11225D44405EA4AA648C7B52C04AB2E0761C5D44406E6D8B288F7B52C01AD1A280295D4440426596778A7B52C0EA17B264285D444034D13CDC897B52C00B783700285D44403CE4C6EB837B52C09C6B2060235D4440D893662B827B52C0D94C9A11225D4440,494 SCOTT AVENUE,M3-1,,0,,7,144900,144900,3027990001,0,Z9,0,0,2799,3,5,,0,4002,301,0,2,0,33,449,0,,0,0,,0,0,L146,0,900,,Y,,,1,27162,225,205,3,,0,0,0,0,,,WASTE MANAGEMENT OF N,,1,94,0,0,0,0,309 072,14,,,N,0,31001,0449,0,0,15v1,1003602,204416,0,0,0,11222,,M3-1,,,,13a
0106000020E6100000010000000103000000010000000E000000CB5CFB56777B52C0209A5DE5D45B44405B1D3684777B52C0FC36B187D45B4440691A2DC6777B52C0D5937523D45B44405FD19011787B52C0F41195CDD35B4440E8B80CEF7D7B52C04AFEC304CE5B4440E9DDB1487E7B52C0D971C6D6CD5B44402DC85C17817B52C0AC2B1466CC5B444056DB3882837B52C0A313D430D75B44406F78D6C7887B52C0F5B86C7CD45B444002EC6C268E7B52C0A196B974EC5B44402C3E9634867B52C0A2942588F05B4440ABA215D3817B52C076CE8FF9DC5B4440060C280B7A7B52C0F34476F7E05B4440CB5CFB56777B52C0209A5DE5D45B4440,340 MASPETH AVENUE,M3-1,,3029270090,10/01/1991,7,720900,720900,3029270190,0,Z9,0,0,2927,3,5,,0,4033,301,0,2,0,34,449,0,,0,0,,0,0,E206,0,900,,Y,,,190,72556,410.4,147.58,4,,0,0,0,0,,,MASLUF REALTY CORP,,1,90,0,0,0,0,309 068,14,,,N,0,31002,0449,0,0,15v1,1003601,200811,0,0,0,11211,,M3-1,,,,13a
0106000020E6100000010000000103000000010000000D000000EB64A1F3837B52C06CB7CB3D365A4440718849B4847B52C0DE8519FE355A44409928F91D867B52C028BE8186355A4440FEC32263857B52C077268455335A4440F73171ED867B52C0DD1A24D3325A4440D3B737BF857B52C0B940B4472F5A44405E770D1B877B52C0E48149382E5A444088D4BD90887B52C0DEACBABC2D5A44405AB961138A7B52C00E78E13C2D5A444003C091A38B7B52C0C51490B82C5A44401DA17F088E7B52C044556D4F3E5A4440EBE79B6C857B52C09B8C2328415A4440EB64A1F3837B52C06CB7CB3D365A4440,52 THAMES STREET,M1-1,,0,,7,469800,702450,3030130001,24024,E9,150,200,3013,3,5,,0.92,2008,301,24024,1,0,34,453,0,,0,0,,2.4,24024,E237,0,900,,Y,,06,1,26100,150,200,3,,1,1,0,0,,,OSZMIAN REALTY CORP,,1,90,0,0,0,0,309 035,32,,,N,0,31003,0453,0,1,15v1,1003592,196069,0,0,1965,11237,,M1-1,,,,13b
0106000020E61000000100000001030000000100000018000000A2314B258B7B52C05CF7413E955B44403FE761F68D7B52C02C7FC6EFA15B4440E051ABB28B7B52C042D93119A35B4440797E5D887A7B52C0C81CA5E7AB5B4440C97944FC797B52C01F09FA91A95B4440DE2D98E9797B52C05BE65973A85B44409D15BFE9797B52C09680BE54A75B4440A36B6C017A7B52C07244A84BA65B44408773F62B7A7B52C048BDC61EA55B44400800A1647A7B52C0630495E3A35B444098B9BBA67A7B52C061FEBC8BA25B444077D164007B7B52C0F5A5EF08A15B4440CAACE24B7B7B52C0BF3B3FE39F5B444039AD0F9C7B7B52C023E73BDA9E5B4440D897A7F57B7B52C049D3BCE69D5B44407235F0537C7B52C0C5EFE40F9D5B444039075C7E7C7B52C04EC520C19C5B4440C4BF2DB27C7B52C0A7DD89799C5B4440D91C04E67C7B52C01880F6319C5B4440262523227D7B52C0A7F0B7F29B5B444082FADA68817B52C018254FC1995B444095A8A8E0827B52C0D3015311995B444088EBD6F4847B52C0D0A85D1E985B4440A2314B258B7B52C05CF7413E955B4440,REWE STREET,M3-1,,0,,7,472050,512100,3029270310,0,Z9,0,0,2927,3,5,,0,,301,0,2,0,34,449,0,,0,0,,0,0,E206,0,900,,Y,,,310,50683,155.33,266.5,5,,0,0,0,0,,,A & I REALTY CORP,,1,90,0,0,0,0,309 068,14,,,N,0,31002,0449,0,0,15v1,0,0,0,0,0,11211,Y,M3-1,,,,13a
0106000020E61000000100000001030000000100000007000000BC5D0CA9867B52C0C3645847975A4440D7B5D96E857B52C03811A2588E5A44403F2184578B7B52C0190C386B8C5A44400EC95E918C7B52C023BF6757955A4440AC3C93C98D7B52C01A6E8E379E5A4440ACCB2CE1877B52C0BB56FA26A05A4440BC5D0CA9867B52C0C3645847975A4440,450 JOHNSON AVENUE,M1-2,,0,,7,315000,680400,3029920021,20000,F4,200,100,2992,3,5,E,1,1007,301,20000,2,0,34,453,0,,0,18270,,4.8,20000,E237,0,900,,N,,06,21,20000,200,100,4,,1,1,0,0,,,JBC LAND LLC,,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,1,15v1,1003581,197122,0,0,1931,11237,,M1-2,,,,13b
0106000020E61000000100000001030000000100000005000000305F23F68A7B52C0A3A1F664745A444049508F648C7B52C013811DEE735A44409D0714A18D7B52C0CCCEF1FA7C5A4440B1A993328C7B52C0565928717D5A4440305F23F68A7B52C0A3A1F664745A4440,57 HARRISON PLACE,M1-2,,0,,7,66150,66150,3029980053,0,Z9,0,0,2998,3,5,,0,2003,301,0,2,0,34,453,0,,0,0,,4.8,0,E237,0,900,,N,,,53,2500,100,25,5,,0,0,0,0,,,HYMEL-PORTER RLTY COR,P,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,0,15v1,1003536,196793,0,0,0,11237,,M1-2,,,,13b
0106000020E6100000010000000103000000010000000600000035EFEEB9887B52C0FF3D14AB515A4440B25EB3408C7B52C05981C2F64D5A4440C548D61F8D7B52C0173F5B0C4D5A44406A2FA6778D7B52C0EF2A76884F5A4440E72BC69B897B52C0281A2D96535A444035EFEEB9887B52C0FF3D14AB515A4440,84 KNICKERBOCKER AVENUE,M1-1,,0,,7,40500,40500,3030080020,0,Z9,0,0,3008,3,5,,0,2007,301,0,1,0,34,453,0,,0,0,,2.4,0,E237,0,900,,Y,,,20,2096,89.08,25,5,,0,0,0,0,,,GUIDO CANTOS,P,1,90,0,0,0,0,309 035,32,,,N,0,31003,0453,0,0,15v1,1003554,196345,0,0,0,11237,,M1-1,,,,13b
0106000020E61000000100000001030000000100000006000000674901F2877B52C0DBF643D07E5A4440D817525F897B52C044256E5A7E5A4440B1A993328C7B52C0565928717D5A44408A5841728D7B52C0D4DA0995865A4440C114AD31897B52C0F7A724F4875A4440674901F2877B52C0DBF643D07E5A4440,82 INGRAHAM STREET,M1-2,,0,,7,101250,242550,3029980015,11600,F9,100,75,2998,3,5,E,1.55,1008,301,11600,2,0,34,453,0,,0,0,,4.8,10340,E237,0,900,,N,,06,15,7500,100,75,5,,1,2,1260,0,,,UVR STUDIO LLC,,1,90,0,0,0,0,309 034,32,,,N,0,31003,0453,0,5,15v1,1003563,196904,0,0,1931,11237,,M1-2,,,,13b
0106000020E610000001000000010300000001000000050000003DE968517F7B52C0434F32FC335B444032A4CE898A7B52C0C2C74C0C2E5B4440760FAD3E8D7B52C03DD984243A5B444039F74206827B52C0DD776C14405B44403DE968517F7B52C0434F32FC335B4440,197 VARICK AVENUE,M3-1,,0,,7,399150,549900,3029500007,20000,F4,200,100,2950,3,0,,0.71,4049,301,20000,2,0,34,449,0,,0,14175,,0,20000,E206,0,900,,N,,06,7,28140,140,201,5,,1,1,0,0,,,WASTE MANAGEMENT,,1,90,2,0,0,0,309 058,14,,,N,0,31002,0449,0,1,15v1,1003636,198910,0,0,1990,11237,,M3-1,,,,13b
